lambda		value

Calibration:
lambda:	800
Abs:	0.0002

Data:
#
516		0.705579
515.5		0.705221
515		0.705832
514.5		0.706651
514		0.704476
513.5		0.707045
513		0.706712
512.5		0.708313
512		0.707242
511.5		0.706213
511		0.707625
510.5		0.706966
510		0.706971
509.5		0.708516
509		0.706107
508.5		0.708015
508		0.707171
507.5		0.706952
507		0.70754
506.5		0.706687
506		0.706424
505.5		0.706965
505		0.705314
504.5		0.706055
504		0.70441
503.5		0.704158
503		0.705655
502.5		0.70282
502		0.702337
501.5		0.701442
501		0.701431
500.5		0.702875
500		0.7007
499.5		0.700653
499		0.700633
498.5		0.699118
498		0.699368
497.5		0.699656
497		0.699935
496.5		0.698129
496		0.69888
495.5		0.698585
495		0.696483
494.5		0.696201
494		0.695364
493.5		0.694659
493		0.695468
492.5		0.693765
492		0.694289
491.5		0.693473
491		0.691031
490.5		0.692343
490		0.693679
489.5		0.691186
489		0.691144
488.5		0.689601
488		0.688948
487.5		0.69069
487		0.688295
486.5		0.687449
486		0.688341
485.5		0.685393
485		0.687363
484.5		0.687163
484		0.684644
483.5		0.683452
483		0.683241
482.5		0.683884
482		0.682286
481.5		0.68133
481		0.679738
480.5		0.678604
480		0.680346
479.5		0.679523
479		0.677981
478.5		0.677106
478		0.676332
477.5		0.675113
477		0.674368
476.5		0.673565
476		0.674143
475.5		0.671896
475		0.671353
474.5		0.670876
474		0.670326
473.5		0.669605
473		0.670351
472.5		0.667654
472		0.667683
471.5		0.666816
471		0.66491
470.5		0.664761
470		0.663071
469.5		0.664287
469		0.662391
468.5		0.661481
468		0.66166
467.5		0.659429
467		0.660471
466.5		0.659097
466		0.659073
465.5		0.65779
465		0.656896
464.5		0.656077
464		0.655987
463.5		0.655518
463		0.652406
462.5		0.652387
462		0.65154
461.5		0.652778
461		0.652542
460.5		0.649478
460		0.650439
459.5		0.649127
459		0.6484
458.5		0.647975
458		0.64684
457.5		0.64561
457		0.645211
456.5		0.646311
456		0.643449
455.5		0.645131
455		0.644031
454.5		0.644489
454		0.643036
453.5		0.642153
453		0.64188
452.5		0.64215
452		0.641665
451.5		0.641304
451		0.64031
450.5		0.640681
450		0.63941
449.5		0.639902
449		0.636522
448.5		0.638447
448		0.636994
447.5		0.636204
447		0.63803
446.5		0.634668
