lambda		value

Calibration:
lambda:	900
Abs:	0

Data:
#
541		0.247186
540.5		0.247544
540		0.248238
539.5		0.249427
539		0.249809
538.5		0.250405
538		0.250882
537.5		0.251429
537		0.252506
536.5		0.252812
536		0.253218
535.5		0.253784
535		0.254473
534.5		0.254712
534		0.255931
533.5		0.256159
533		0.256811
532.5		0.257717
532		0.257853
531.5		0.258427
531		0.258988
530.5		0.259785
530		0.260183
529.5		0.260435
529		0.261884
528.5		0.262152
528		0.262627
527.5		0.263283
527		0.263668
526.5		0.264516
526		0.264776
525.5		0.265456
525		0.265981
524.5		0.266622
524		0.266603
523.5		0.2676
523		0.267917
522.5		0.2681
522		0.268499
521.5		0.269377
521		0.270051
520.5		0.269494
520		0.270142
519.5		0.270489
519		0.270962
518.5		0.271792
518		0.27124
517.5		0.272009
517		0.272174
516.5		0.272537
516		0.273403
515.5		0.273117
515		0.27355
514.5		0.273846
514		0.274441
513.5		0.274497
513		0.274564
512.5		0.275043
512		0.275427
511.5		0.274788
511		0.275714
510.5		0.275727
510		0.275162
509.5		0.276171
509		0.275471
508.5		0.276013
508		0.276223
507.5		0.275583
507		0.275954
506.5		0.27485
506		0.275133
505.5		0.275159
505		0.274853
504.5		0.274232
504		0.274306
503.5		0.273935
503		0.273575
502.5		0.273274
502		0.272471
501.5		0.27174
501		0.271503
500.5		0.271621
500		0.270429
499.5		0.27021
499		0.269435
498.5		0.268245
498		0.268705
497.5		0.267632
497		0.267384
496.5		0.266457
496		0.265452
495.5		0.265489
495		0.264163
494.5		0.263202
494		0.262392
493.5		0.26185
493		0.260842
492.5		0.259767
492		0.259423
491.5		0.257754
491		0.257585
490.5		0.256217
490		0.255763
489.5		0.254309
489		0.252818
488.5		0.252015
488		0.250686
487.5		0.250436
487		0.248811
486.5		0.247895
486		0.246796
485.5		0.244978
485		0.244851
484.5		0.243461
484		0.242485
483.5		0.240357
483		0.239741
482.5		0.238712
482		0.237106
481.5		0.236959
481		0.234995
480.5		0.233397
480		0.233106
479.5		0.231951
479		0.230155
478.5		0.229471
478		0.227787
477.5		0.226685
477		0.226499
476.5		0.223668
476		0.223558
475.5		0.221972
475		0.221041
474.5		0.220339
474		0.218725
473.5		0.218126
473		0.216583
472.5		0.215874
472		0.21451
471.5		0.213838
471		0.21234
470.5		0.211161
470		0.210142
469.5		0.209348
469		0.208352
468.5		0.207393
468		0.206716
467.5		0.205333
467		0.204282
466.5		0.202968
466		0.202383
465.5		0.201569
465		0.200246
464.5		0.199859
464		0.198386
463.5		0.198491
463		0.196852
462.5		0.19584
462		0.194871
461.5		0.194709
461		0.193568
460.5		0.192612
460		0.191867
459.5		0.190592
459		0.189894
458.5		0.189257
458		0.18849
457.5		0.1877
457		0.186287
456.5		0.186236
456		0.184626
455.5		0.184577
455		0.184003
454.5		0.18317
454		0.182471
453.5		0.181527
453		0.180237
452.5		0.18054
452		0.179915
451.5		0.178357
451		0.178285
450.5		0.1774
450		0.176029
449.5		0.175992
449		0.174585
448.5		0.17486
448		0.173841
447.5		0.17321
447		0.17245
446.5		0.171416
446		0.171252
445.5		0.170121
445		0.170019
444.5		0.168643
444		0.168228
443.5		0.167521
443		0.1668
442.5		0.166578
442		0.165913
441.5		0.165367
441		0.164716
440.5		0.164269
440		0.163851
439.5		0.16342
439		0.163008
438.5		0.161884
438		0.161219
437.5		0.161035
437		0.160303
436.5		0.15973
436		0.159253
435.5		0.158893
435		0.158091
434.5		0.15835
434		0.157062
433.5		0.156353
433		0.156447
432.5		0.156203
432		0.155117
431.5		0.154708
431		0.154365
430.5		0.15423
430		0.153757
429.5		0.152896
429		0.152814
428.5		0.151526
428		0.151898
427.5		0.151074
427		0.150617
426.5		0.149996
426		0.149553
425.5		0.149198
425		0.148801
424.5		0.148309
424		0.147405
423.5		0.147205
423		0.147155
422.5		0.147283
422		0.145956
421.5		0.146091
421		0.145251
420.5		0.144772
420		0.144522
419.5		0.14428
419		0.143411
418.5		0.143461
418		0.143083
417.5		0.142631
417		0.141705
416.5		0.141389
416		0.141364
415.5		0.140414
415		0.140803
414.5		0.140042
414		0.14044
413.5		0.139366
413		0.138957
412.5		0.138699
412		0.13785
411.5		0.137904
411		0.137234
410.5		0.136836
410		0.136925
409.5		0.135943
409		0.135686
408.5		0.134895
408		0.135154
407.5		0.135161
407		0.134319
406.5		0.134216
406		0.133868
405.5		0.133264
405		0.133543
404.5		0.132783
404		0.133078
403.5		0.131746
403		0.131869
402.5		0.131382
402		0.130612
401.5		0.130658
401		0.130356
400.5		0.130284
400		0.130397
399.5		0.130182
399		0.129399
398.5		0.128837
398		0.128625
397.5		0.128301
397		0.128409
396.5		0.128085
396		0.127792
395.5		0.127759
395		0.126987
394.5		0.127208
394		0.126304
393.5		0.1267
393		0.12625
392.5		0.125516
392		0.125593
391.5		0.125549
391		0.125452
390.5		0.124946
390		0.124517
389.5		0.124593
389		0.123939
388.5		0.123855
388		0.124241
387.5		0.12372
387		0.122952
386.5		0.123103
386		0.122553
385.5		0.122331
385		0.121657
384.5		0.121976
384		0.121842
383.5		0.121117
383		0.121609
382.5		0.120643
382		0.121207
381.5		0.120701
381		0.120812
380.5		0.120131
380		0.120816
379.5		0.119083
379		0.119372
378.5		0.118846
378		0.119193
377.5		0.118765
377		0.118611
376.5		0.118015
376		0.118433
375.5		0.11832
375		0.117789
374.5		0.118335
374		0.117216
373.5		0.118247
373		0.117265
372.5		0.116976
372		0.11721
371.5		0.1163
371		0.116264
370.5		0.116783
370		0.116714
369.5		0.11613
369		0.115557
368.5		0.116216
368		0.115892
367.5		0.114893
367		0.115616
366.5		0.115512
366		0.114661
365.5		0.114724
365		0.11497
364.5		0.114024
364		0.114224
363.5		0.114989
363		0.113973
362.5		0.113778
362		0.113965
361.5		0.113713
361		0.113105
360.5		0.113344
360		0.112812
359.5		0.112476
359		0.112722
358.5		0.111337
358		0.111885
357.5		0.111745
357		0.111573
356.5		0.112354
356		0.111337
355.5		0.111192
355		0.111111
354.5		0.109976
354		0.110309
353.5		0.109423
353		0.109716
352.5		0.109255
352		0.108324
351.5		0.108562
351		0.108572
350.5		0.108462
350		0.108217
349.5		0.107284
349		0.1071
348.5		0.106007
348		0.106376
347.5		0.105729
347		0.105764
346.5		0.105103
346		0.104463
345.5		0.104266
345		0.104113
344.5		0.104297
344		0.103029
343.5		0.102593
343		0.103269
342.5		0.101545
342		0.101763
341.5		0.101902
341		0.100691
340.5		0.100238
340		0.100032
339.5		0.0988022
339		0.0980346
338.5		0.0996691
338		0.0979186
337.5		0.0976624
337		0.0982486
336.5		0.0966911
336		0.0973771
335.5		0.0958294
335		0.0952974
334.5		0.0950861
334		0.0937961
333.5		0.0941523
333		0.0946125
332.5		0.0937767
332		0.0931042
331.5		0.0918517
331		0.0915936
330.5		0.0911753
330		0.0924506
329.5		0.0902938
329		0.089712
328.5		0.0890983
328		0.0893624
327.5		0.0887728
327		0.0872894
326.5		0.0882533
326		0.0864848
325.5		0.086634
325		0.0867043
324.5		0.0865333
324		0.0863792
323.5		0.0856577
323		0.0860009
322.5		0.0846371
322		0.085377
321.5		0.0832011
321		0.0839909
320.5		0.0829983
320		0.0821701
319.5		0.0830066
319		0.0824781
318.5		0.0818917
318		0.0824275
317.5		0.0813725
317		0.0804546
316.5		0.0801378
316		0.0804065
315.5		0.0804675
315		0.080137
314.5		0.0793864
314		0.0791057
313.5		0.0785741
313		0.0778027
312.5		0.0771004
312		0.0761624
311.5		0.0778825
311		0.0767356
310.5		0.0762919
310		0.0764213
309.5		0.0745909
309		0.0748655
308.5		0.0740332
308		0.0744743
307.5		0.0788224
307		0.0772918
306.5		0.0751305
306		0.0772209
305.5		0.0731139
305		0.0778803
304.5		0.0721122
304		0.07458
303.5		0.0692336
303		0.0722706
302.5		0.076449
302		0.0755894
301.5		0.0589822
301		0.0708234
300.5		0.0826958
300		0.0706967
299.5		0.0717505
299		0.0999272
298.5		0.061573
298		0.0509976
297.5		0.0700029
297		0.0956126
296.5		0.0988829
296		0.0621073
295.5		-0.0784909
295		0.0820917
294.5		0.0516115
294		-0.447607
293.5		0.0968967
293		0.234032
292.5		0.109196
292		0.446222
291.5		0.272779
291		0.253058
290.5		0.324322
290		0.196446
289.5		-0.143556
289		0.129202
288.5		0.412258
288		1.91206
287.5		-0.551383
287		0.156605
286.5		2.80972
286		0.579065
285.5		-0.0216032
285		0.0699793
284.5		0.0409369
284		0.397211
283.5		-0.712752
283		0.0855386
282.5		-0.653756
282		-0.300379
281.5		0.35503
281		1.8495
280.5		1.0755
280		0.723015
279.5		-0.58707
279		0.195527
278.5		-0.923192
278		0.999393
277.5		0.711593
277		-0.0960354
276.5		0.556005
276		0.321994
275.5		-0.798929
275		0.613345
274.5		0.293527
274		-0.0464977
273.5		0.203208
273		0.0112026
272.5		0.320833
272		-0.192651
271.5		-0.0862678
271		0.429546
270.5		0.0171462
270		-0.0095886
269.5		0.345216
269		-0.0966283
268.5		0.165097
268		0.346236
267.5		0.598535
267		0.243467
266.5		0.506204
266		1.67856
265.5		-0.509689
265		0.408704
264.5		0.970395
264		0.344581
263.5		0.411794
263		0.499969
262.5		0.376143
262		0.064033
261.5		-0.460205
261		-0.13041
260.5		-0.0604726
260		-0.0295393
259.5		0.2378
259		0.662184
258.5		0.140427
258		0.198488
257.5		-3.241
257		0.35397
256.5		0.296321
256		0.538309
255.5		-0.131382
255		0.222753
254.5		0.70082
254		0.528351
253.5		-0.193148
253		-0.549426
252.5		0.0211263
252		5.25946
251.5		-0.742305
251		1.44551
250.5		-0.324511
250		0.166269
249.5		2.18557
249		-2.09694
248.5		-0.197987
248		0.455183
247.5		0.118277
247		-0.224614
246.5		-0.310017
246		-0.0766444
245.5		-0.495352
245		1.7377
244.5		0.835531
244		0.533315
243.5		0.491638
243		-0.26422
242.5		0.0586309
242		0.0549266
241.5		0.339573
241		0.20569
240.5		-0.851356
240		-0.0135732
239.5		-1.49447
239		1.05471
238.5		-0.101924
238		0.00499558
237.5		-0.612422
237		0.732188
236.5		-0.452693
236		45.948
235.5		0.260933
235		-0.358676
234.5		0.670798
234		-0.605899
233.5		0.156374
233		-0.168888
232.5		-0.529251
232		-0.52594
231.5		0.208999
231		-0.387646
230.5		-0.41331
230		0.0736468
229.5		0.623952
229		-0.460671
228.5		0.37944
228		-0.588746
227.5		0.868999
227		-0.407447
226.5		0.233224
226		0.338215
225.5		0.331028
225		-0.0336856
224.5		0.102654
224		0.527826
223.5		0.28212
223		0.375206
222.5		0.120757
222		0.227793
221.5		0.840364
221		-0.480065
220.5		-0.187932
220		-0.0371679
219.5		6.44742
219		0.0365743
218.5		0.218974
218		1.52565
217.5		0.711676
217		-0.177314
216.5		1.56789
216		-0.410539
215.5		0.480254
215		0.324053
214.5		-0.0345043
214		0.597576
213.5		0.0756124
213		0.0840592
212.5		0.484791
212		0.026362
211.5		-0.79376
211		0.340103
210.5		0.345489
210		1.53582
209.5		-0.24551
209		-0.38376
208.5		1.14484
208		0.809
207.5		0.398962
207		-0.720735
206.5		0.0189103
206		0.276882
205.5		-3.04009
205		0.1468
204.5		0.0990654
204		0.109737
203.5		14.4244
203		0.458239
202.5		0.717455
202		-0.382807
201.5		0.364115
201		0.13889
200.5		-0.112688
200		0.395884
