lambda		value

Calibration:
lambda:	900
Abs:	0

Data:
#
524.5		0.669172
524		0.670124
523.5		0.671906
523		0.670696
522.5		0.671202
522		0.669583
521.5		0.671015
521		0.672223
520.5		0.670692
520		0.670693
519.5		0.670089
519		0.671172
518.5		0.671716
518		0.671487
517.5		0.670125
517		0.670632
516.5		0.670312
516		0.671592
515.5		0.67146
515		0.669873
514.5		0.672167
514		0.670157
513.5		0.67236
513		0.670828
512.5		0.670292
512		0.671856
511.5		0.668826
511		0.672142
510.5		0.670005
510		0.67013
509.5		0.670579
509		0.669015
508.5		0.671149
508		0.66838
507.5		0.669776
507		0.66895
506.5		0.668186
506		0.66692
505.5		0.666698
505		0.666446
504.5		0.665248
504		0.665377
503.5		0.664154
503		0.663778
502.5		0.663692
502		0.662038
501.5		0.661612
501		0.66006
500.5		0.660988
500		0.659328
499.5		0.659207
499		0.657388
498.5		0.65571
498		0.656845
497.5		0.655252
497		0.65585
496.5		0.652903
496		0.653682
495.5		0.653227
495		0.65095
494.5		0.650539
494		0.64953
493.5		0.648504
493		0.648191
492.5		0.647486
492		0.645799
491.5		0.644705
491		0.644147
490.5		0.64403
490		0.644779
489.5		0.640906
489		0.641345
488.5		0.639377
488		0.638294
487.5		0.639809
487		0.636206
486.5		0.636164
486		0.635115
485.5		0.633309
485		0.633227
484.5		0.632248
484		0.631521
483.5		0.628978
483		0.629035
482.5		0.627565
482		0.626663
481.5		0.625853
481		0.624591
480.5		0.622422
480		0.621828
479.5		0.622022
479		0.620339
478.5		0.619635
478		0.617335
477.5		0.616192
477		0.616917
476.5		0.613911
476		0.614084
475.5		0.611842
475		0.611602
474.5		0.61026
474		0.609227
473.5		0.607804
473		0.607797
472.5		0.606188
472		0.605955
471.5		0.604678
471		0.602822
470.5		0.602679
470		0.599947
469.5		0.600838
469		0.598166
468.5		0.597121
468		0.597051
467.5		0.594738
467		0.594709
466.5		0.592298
466		0.59241
465.5		0.591839
465		0.590621
464.5		0.589901
464		0.588576
463.5		0.588189
463		0.586358
462.5		0.585948
462		0.584525
461.5		0.585174
461		0.58297
460.5		0.581573
460		0.580553
459.5		0.580021
459		0.57887
458.5		0.578583
458		0.579057
457.5		0.575797
457		0.57473
456.5		0.57669
456		0.574325
455.5		0.57422
455		0.573714
454.5		0.573208
454		0.571552
453.5		0.570873
453		0.569006
452.5		0.570176
452		0.568587
451.5		0.568709
451		0.567532
450.5		0.568499
450		0.566905
449.5		0.565833
449		0.564367
448.5		0.564431
448		0.5629
447.5		0.562407
447		0.563061
446.5		0.56007
446		0.559612
445.5		0.559661
445		0.557967
444.5		0.558131
444		0.556989
443.5		0.556754
443		0.556767
442.5		0.556087
442		0.555851
441.5		0.554236
441		0.55328
440.5		0.553454
440		0.554054
439.5		0.552531
439		0.55204
438.5		0.550511
438		0.550098
437.5		0.548995
437		0.549622
436.5		0.548737
436		0.547954
435.5		0.548157
435		0.546077
434.5		0.54714
434		0.544557
433.5		0.544349
433		0.544006
432.5		0.544483
432		0.542377
431.5		0.5421
431		0.541611
430.5		0.54248
430		0.540238
429.5		0.541311
429		0.541204
428.5		0.538502
428		0.538797
427.5		0.538079
427		0.537588
426.5		0.536812
426		0.535306
425.5		0.535749
425		0.535098
424.5		0.535151
424		0.533911
423.5		0.533705
423		0.53482
422.5		0.5339
422		0.532939
421.5		0.532543
421		0.53241
420.5		0.530859
420		0.532621
419.5		0.529878
419		0.529624
418.5		0.528578
418		0.529153
417.5		0.529019
417		0.52537
416.5		0.52718
416		0.526885
415.5		0.526399
415		0.52525
414.5		0.523734
414		0.525817
413.5		0.523739
413		0.524064
412.5		0.523759
412		0.522378
411.5		0.523422
411		0.52191
410.5		0.522297
410		0.522383
409.5		0.520841
409		0.520261
408.5		0.519638
408		0.518454
407.5		0.518729
407		0.516485
406.5		0.518215
406		0.518128
405.5		0.515594
405		0.518567
404.5		0.51687
404		0.516048
403.5		0.515686
403		0.515323
402.5		0.514502
402		0.514459
401.5		0.515246
401		0.51301
400.5		0.512301
400		0.513856
399.5		0.514209
399		0.512567
398.5		0.510073
398		0.51043
397.5		0.510345
397		0.511213
396.5		0.511475
396		0.510216
395.5		0.51043
395		0.51028
394.5		0.510911
