lambda		value

Calibration:
lambda:	800
Abs:	0.0002

Data:
#
499.5		0.9244
499		0.9271
498.5		0.9268
498		0.928
497.5		0.9285
497		0.9292
496.5		0.9287
496		0.9317
495.5		0.9318
495		0.9334
494.5		0.9332
494		0.9344
493.5		0.9342
493		0.936
492.5		0.9354
492		0.9354
491.5		0.9372
491		0.9381
490.5		0.9387
490		0.9389
489.5		0.9381
489		0.9392
488.5		0.9397
488		0.94
487.5		0.9414
487		0.9404
486.5		0.9405
486		0.9404
485.5		0.9412
485		0.9427
484.5		0.942
484		0.9424
483.5		0.9422
483		0.9434
482.5		0.9446
482		0.9436
481.5		0.945
481		0.9453
480.5		0.9466
480		0.9481
479.5		0.9467
479		0.9484
478.5		0.9491
478		0.9502
477.5		0.9504
477		0.9503
476.5		0.9519
476		0.953
475.5		0.9537
475		0.9558
474.5		0.9537
474		0.9552
473.5		0.9571
473		0.9591
472.5		0.9593
472		0.9591
471.5		0.9606
471		0.9609
470.5		0.9635
470		0.9654
469.5		0.966
469		0.9681
468.5		0.9676
468		0.9697
467.5		0.9707
467		0.9723
466.5		0.9734
466		0.9748
465.5		0.9768
465		0.9775
464.5		0.9789
464		0.9793
463.5		0.9816
463		0.984
462.5		0.9849
462		0.9863
461.5		0.9865
461		0.9887
460.5		0.9898
460		0.9908
459.5		0.9915
459		0.992
458.5		0.9942
458		0.9942
457.5		0.9925
457		0.995
456.5		0.9937
456		0.9941
455.5		0.9934
455		0.995
454.5		0.9946
454		0.9913
453.5		0.992
453		0.989
452.5		0.9874
452		0.9889
451.5		0.9845
451		0.9837
450.5		0.9827
450		0.9826
449.5		0.9801
449		0.9776
448.5		0.9768
448		0.9754
447.5		0.9731
447		0.9741
446.5		0.9689
446		0.9698
445.5		0.9686
445		0.9694
444.5		0.9692
444		0.9649
443.5		0.9666
443		0.9651
442.5		0.966
442		0.9668
441.5		0.9641
441		0.9636
440.5		0.9629
440		0.9618
439.5		0.9648
439		0.962
438.5		0.963
438		0.9629
437.5		0.9631
437		0.9643
436.5		0.962
436		0.9642
435.5		0.9628
435		0.9616
434.5		0.9628
434		0.9621
433.5		0.9635
433		0.9626
432.5		0.9631
432		0.9632
431.5		0.9636
431		0.963
430.5		0.9653
430		0.9661
429.5		0.9658
429		0.9641
428.5		0.9643
428		0.9673
427.5		0.965
427		0.9675
426.5		0.9665
426		0.9678
425.5		0.9684
425		0.9676
424.5		0.9689
424		0.9685
423.5		0.9686
423		0.9689
422.5		0.9701
422		0.9722
421.5		0.9716
421		0.9729
420.5		0.9718
420		0.9724
419.5		0.9733
419		0.9741
418.5		0.9745
418		0.9752
417.5		0.9748
417		0.9765
416.5		0.9762
416		0.9748
415.5		0.9778
415		0.9775
414.5		0.9782
414		0.9786
413.5		0.978
413		0.9776
412.5		0.9767
412		0.9785
411.5		0.9806
411		0.9781
410.5		0.9818
410		0.9802
409.5		0.9796
409		0.9822
408.5		0.9789
408		0.9825
407.5		0.9819
407		0.9825
406.5		0.984
406		0.9819
405.5		0.9831
405		0.9825
404.5		0.9855
404		0.9845
403.5		0.9839
403		0.9841
402.5		0.9856
402		0.9835
401.5		0.9853
401		0.9875
400.5		0.9867
400		0.9866
399.5		0.9879
399		0.9871
398.5		0.9863
398		0.9879
397.5		0.9866
397		0.9904
396.5		0.9888
396		0.9884
395.5		0.9906
395		0.9906
394.5		0.9903
394		0.9892
393.5		0.9912
393		0.9913
392.5		0.9923
392		0.9917
391.5		0.9931
391		0.9963
390.5		0.9945
390		0.9943
389.5		0.9964
389		1
388.5		0.9998
388		0.9987
387.5		1.002
387		1.0018
386.5		1.0029
386		1.0039
385.5		1.0033
385		1.005
384.5		1.0068
384		1.0066
383.5		1.0088
383		1.0085
382.5		1.0091
382		1.0104
381.5		1.0121
381		1.0144
380.5		1.0116
380		1.0119
379.5		1.0147
379		1.0149
378.5		1.0178
378		1.0144
377.5		1.0183
377		1.0185
376.5		1.0179
376		1.0204
375.5		1.0181
375		1.0188
374.5		1.0231
374		1.0206
373.5		1.0199
373		1.0226
372.5		1.0248
372		1.0241
371.5		1.0256
371		1.0253
370.5		1.0221
370		1.0277
369.5		1.0269
369		1.0254
368.5		1.0295
368		1.0294
367.5		1.028
367		1.0291
366.5		1.0318
366		1.0285
365.5		1.0325
365		1.0303
364.5		1.0328
364		1.0372
363.5		1.0331
363		1.0323
362.5		1.0352
362		1.0321
361.5		1.034
361		1.0381
360.5		1.034
360		1.0336
359.5		1.0374
359		1.0387
358.5		1.0393
358		1.0399
357.5		1.0373
357		1.0417
356.5		1.0402
356		1.0414
355.5		1.0412
355		1.0405
354.5		1.0433
354		1.0442
353.5		1.0412
353		1.0443
352.5		1.0442
352		1.0485
351.5		1.0472
351		1.0477
350.5		1.0511
350		1.0491
349.5		1.0507
349		1.0509
348.5		1.0473
348		1.0473
347.5		1.0536
347		1.0502
346.5		1.0493
346		1.0522
345.5		1.0509
345		1.0506
344.5		1.0506
344		1.0551
343.5		1.0495
343		1.0511
342.5		1.057
342		1.0556
341.5		1.0532
341		1.0549
340.5		1.0532
340		1.0466
339.5		1.0579
339		1.0576
338.5		1.057
338		1.0616
337.5		1.0603
337		1.0566
336.5		1.0563
336		1.0554
335.5		1.0582
335		1.0627
334.5		1.0626
334		1.0607
333.5		1.0604
333		1.0558
332.5		1.0596
332		1.0597
331.5		1.0592
331		1.0576
330.5		1.0554
330		1.0601
329.5		1.0561
329		1.0514
328.5		1.0535
328		1.0545
327.5		1.0549
327		1.0483
326.5		1.0542
326		1.0511
325.5		1.045
325		1.0443
324.5		1.0392
324		1.0402
323.5		1.0379
323		1.0426
322.5		1.0362
322		1.0316
321.5		1.0365
321		1.0323
320.5		1.0254
320		1.0258
319.5		1.0266
319		1.0229
318.5		1.0172
318		1.0199
317.5		1.0117
317		1.0115
316.5		1.0058
316		1.0061
315.5		1.0029
315		0.9921
314.5		0.9907
314		0.9827
313.5		0.9786
313		0.9771
312.5		0.9733
312		0.9633
311.5		0.9587
311		0.9557
310.5		0.9403
310		0.9375
309.5		0.9296
309		0.9291
308.5		0.9193
308		0.9129
307.5		0.9035
307		0.9044
306.5		0.8899
306		0.8796
305.5		0.8735
305		0.8708
304.5		0.8537
304		0.8507
303.5		0.8397
303		0.8325
302.5		0.8196
302		0.8092
301.5		0.8005
301		0.7927
300.5		0.782
300		0.7741
299.5		0.7605
299		0.7537
298.5		0.7392
298		0.7274
297.5		0.7172
297		0.7077
296.5		0.6946
296		0.6868
295.5		0.6721
295		0.6598
294.5		0.6502
294		0.6353
293.5		0.6256
293		0.6111
292.5		0.6006
292		0.5923
291.5		0.5781
291		0.5639
290.5		0.5515
290		0.5379
289.5		0.5262
289		0.5096
288.5		0.4992
288		0.4886
287.5		0.4771
287		0.4618
286.5		0.4496
286		0.438
285.5		0.4244
285		0.414
284.5		0.3992
284		0.3897
283.5		0.3732
283		0.3603
282.5		0.3506
282		0.3382
281.5		0.326
281		0.3151
280.5		0.3029
280		0.2929
279.5		0.2814
279		0.2694
278.5		0.262
278		0.2504
277.5		0.2404
277		0.234
276.5		0.2221
276		0.2122
275.5		0.2029
275		0.1955
274.5		0.1858
274		0.1782
273.5		0.1689
273		0.1639
272.5		0.156
272		0.1497
271.5		0.1403
271		0.1347
270.5		0.1284
270		0.1239
269.5		0.1153
269		0.1108
268.5		0.1057
268		0.0992
267.5		0.0955
267		0.0899
266.5		0.0859
266		0.0822
265.5		0.0775
265		0.074
264.5		0.07
264		0.0677
263.5		0.0635
263		0.0604
262.5		0.0562
262		0.0545
261.5		0.0521
261		0.0489
260.5		0.0467
260		0.0441
259.5		0.042
259		0.0394
258.5		0.0368
258		0.0367
257.5		0.0339
257		0.0322
256.5		0.0314
256		0.03
255.5		0.0282
255		0.0259
254.5		0.0257
254		0.0228
253.5		0.0227
253		0.0213
252.5		0.0207
252		0.0191
251.5		0.018
251		0.0175
250.5		0.0158
250		0.0162
249.5		0.0155
249		0.0146
248.5		0.0141
248		0.0136
247.5		0.0127
247		0.0121
246.5		0.0112
246		0.0111
245.5		0.0099
245		0.0105
244.5		0.0093
244		0.0091
243.5		0.009
243		0.0076
242.5		0.0078
242		0.0072
241.5		0.0071
241		0.0072
240.5		0.0067
240		0.0064
239.5		0.0058
239		0.0061
238.5		0.0051
238		0.0055
237.5		0.0049
237		0.0044
236.5		0.0046
236		0.0045
235.5		0.0043
235		0.0049
234.5		0.0042
234		0.0037
233.5		0.0035
233		0.0035
232.5		0.0038
232		0.0034
231.5		0.0029
231		0.0025
230.5		0.0031
230		0.0024
229.5		0.0029
229		0.0027
228.5		0.0026
228		0.0028
227.5		0.0021
227		0.0019
226.5		0.002
226		0.0027
225.5		0.0017
225		0.0019
224.5		0.0016
224		0.0022
223.5		0.0022
223		0.0019
222.5		0.0022
222		0.002
221.5		0.0013
221		0.0007
220.5		0.0012
220		0.002
219.5		0.0024
219		0.0012
218.5		0.0014
218		0.001
217.5		0.0023
217		0.0019
216.5		0.0019
216		0.0011
215.5		0.002
215		0.0013
214.5		-0.0003
214		0.0021
213.5		0.0006
213		0.0032
212.5		0.0012
212		0.0023
211.5		-0.0003
211		0
210.5		0.0019
210		0.0013
209.5		0.0005
209		0.0041
208.5		0.0011
208		0.0036
207.5		0.002
207		0.0028
206.5		-0.0026
206		-0.001
205.5		0.0055
205		0.0123
204.5		0.0117
204		0.0045
203.5		-0.0036
203		0.0088
202.5		0.0033
202		0.0054
201.5		0.0034
201		0.0103
200.5		0.0187
200		0.0071
lambda		value

Calibration:
lambda:	0
Abs:	0

Data:
#
900		0.848324
899.5		0.834612
899		0.827715
898.5		0.816828
898		0.825618
897.5		0.841026
897		0.861008
896.5		0.846744
896		0.85415
895.5		0.81293
895		0.833992
894.5		0.861421
894		0.835416
893.5		0.875
893		0.892599
892.5		0.863196
892		0.848519
891.5		0.819769
891		0.832102
890.5		0.840761
890		0.846434
889.5		0.830217
889		0.855551
