lambda		value

Calibration:
lambda:	900
Abs:	0

Data:
#
514.5		0.0225
514		0.0007
513.5		0.0441
513		7
512.5		-1.3031
512		-0.5985
511.5		0.0345
511		0.0397
510.5		0.0335
510		0.0377
509.5		0.0334
509		0.0375
508.5		0.0419
508		0.0302
507.5		0.0369
507		0.2332
506.5		2.1588
506		1.3921
505.5		0.1499
505		0.2004
504.5		0.0303
504		0.0455
503.5		0.0204
503		0.0472
502.5		0.0307
502		0.032
501.5		0.036
501		0.0309
500.5		2.3753
500		7
499.5		1.5854
499		0.0379
498.5		0.019
498		0.1213
497.5		1.7502
497		0.9692
496.5		0.0417
496		0.0187
495.5		0.0135
495		0.3079
494.5		0.0151
494		0.032
493.5		-0.0524
493		0.0269
492.5		-0.0246
492		0.0266
491.5		0.0427
491		-0.0138
490.5		0.0393
490		-0.0364
489.5		0.0396
489		0.0149
488.5		-0.0171
488		0.0318
487.5		-0.0144
487		0.0342
486.5		-0.007
486		0.0017
485.5		0.0126
485		0.009
484.5		0.0494
484		-0.0352
483.5		0.0168
483		-0.0168
482.5		0.0758
482		0.0335
481.5		-0.0414
481		0.0132
480.5		0.0288
480		0.0381
479.5		0.0252
479		-0.0465
478.5		0.0165
478		-0.0345
477.5		0.0192
477		0.0617
476.5		-0.0471
476		0.0652
475.5		-0.0894
475		0.4422
474.5		7
474		0.9128
473.5		1.0691
473		0.5305
472.5		7
472		7
471.5		7
471		1.6682
470.5		7
470		0.1719
469.5		-0.0613
469		0.5007
468.5		0.437
468		0.1609
467.5		-0.084
467		0.0032
466.5		1.3341
466		0.0628
465.5		0.0088
465		0.0719
464.5		-0.2488
464		-1.2621
463.5		0.0595
463		0.2505
462.5		0.173
462		0.0167
461.5		7
461		0.311
460.5		-0.2456
460		0.2011
459.5		0.2654
459		7
458.5		7
458		0.9873
457.5		7
457		0.5039
456.5		7
456		7
455.5		-0.1517
455		7
454.5		-0.3282
454		-0.1076
453.5		0.0074
453		0.0056
452.5		-0.1039
452		-0.0215
451.5		-0.1229
451		-0.0226
450.5		0.1242
450		-0.8753
449.5		0.1052
449		-0.2068
448.5		0.0043
448		0.1167
447.5		-0.559
447		0.1358
446.5		-0.2659
446		0.0434
445.5		0.0887
445		-0.3427
444.5		0.1289
444		-0.2947
443.5		0.0774
443		0.0782
442.5		-0.0923
442		0.0231
441.5		-0.0876
441		0.0431
440.5		0.0056
440		0.0032
439.5		0.082
439		-0.2848
438.5		0.0786
438		-0.0288
437.5		0.0015
437		0.0264
436.5		0.011
436		0.0218
435.5		0.0169
435		0.017
434.5		0.0165
434		0.0149
433.5		0.0169
433		0.016
432.5		0.0163
432		0.016
431.5		0.0154
431		0.016
430.5		0.0152
430		0.0158
429.5		0.0154
429		0.0159
428.5		0.0152
428		0.0152
427.5		0.0154
427		0.014
426.5		0.0147
426		0.0146
425.5		0.0144
425		0.0144
424.5		0.0136
424		0.0138
423.5		0.0138
423		0.0127
422.5		0.0128
422		0.0127
421.5		0.0129
421		0.0126
420.5		0.0115
420		0.0124
419.5		0.0112
419		0.0116
418.5		0.0119
418		0.0107
417.5		0.0109
417		0.0104
416.5		0.0106
416		0.011
415.5		0.01
415		0.0101
414.5		0.0101
414		0.0095
413.5		0.0103
413		0.0094
412.5		0.0094
412		0.0088
411.5		0.0091
411		0.0088
410.5		0.0084
410		0.0084
409.5		0.0077
409		0.008
408.5		0.0085
408		0.008
407.5		0.0077
407		0.0082
406.5		0.0079
406		0.0074
405.5		0.0068
405		0.0069
404.5		0.0068
404		0.007
403.5		0.006
403		0.0071
402.5		0.006
402		0.0068
401.5		0.0062
401		0.006
400.5		0.0056
400		0.0059
399.5		0.0058
399		0.0054
398.5		0.0051
398		0.0049
397.5		0.0048
397		0.005
396.5		0.0041
396		0.0045
395.5		0.0047
395		0.0035
394.5		0.0046
394		0.0048
393.5		0.0032
393		0.0033
392.5		0.0031
392		0.0021
391.5		0.003
391		0.0019
390.5		0.0023
390		0.002
389.5		0.0007
389		0.0004
388.5		0
388		-0.0011
387.5		0.0002
387		-0.0015
386.5		-0.0019
386		-0.0023
385.5		-0.0029
385		-0.0023
384.5		-0.0025
384		-0.0038
383.5		-0.0033
383		-0.0039
382.5		-0.0043
382		-0.0051
381.5		-0.005
381		-0.0055
380.5		-0.0055
380		-0.0065
379.5		-0.0063
379		-0.0062
378.5		-0.0081
378		-0.0074
377.5		-0.008
377		-0.0072
376.5		-0.0087
376		-0.0089
375.5		-0.0084
375		-0.0093
374.5		-0.0091
374		-0.0092
373.5		-0.0093
373		-0.0099
372.5		-0.01
372		-0.0109
371.5		-0.0109
371		-0.011
370.5		-0.0112
370		-0.0108
369.5		-0.012
369		-0.0114
368.5		-0.012
368		-0.0126
367.5		-0.0121
367		-0.0124
366.5		-0.0128
366		-0.0131
365.5		-0.0132
365		-0.0142
364.5		-0.0133
364		-0.0141
363.5		-0.0152
363		-0.0134
362.5		-0.0174
362		-0.0154
361.5		-0.0148
