lambda		value

Calibration:
lambda:	900
Abs:	0

Data:
#
551		2.26755
550.5		2.26633
550		2.26705
549.5		2.27606
549		2.27237
548.5		2.278
548		2.27959
547.5		2.27719
547		2.28484
546.5		2.28517
546		2.2885
545.5		2.29685
545		2.28849
544.5		2.29941
544		2.29734
543.5		2.29529
543		2.30436
542.5		2.29937
542		2.3054
541.5		2.303
541		2.30977
540.5		2.31022
540		2.30927
539.5		2.31897
539		2.31457
538.5		2.31992
538		2.31728
537.5		2.31907
537		2.32706
536.5		2.32755
536		2.32663
535.5		2.3247
535		2.32804
534.5		2.32962
534		2.33692
533.5		2.33054
533		2.33635
532.5		2.33813
532		2.34133
531.5		2.34403
531		2.33964
530.5		2.3473
530		2.34707
529.5		2.34981
529		2.35124
528.5		2.35023
528		2.35118
527.5		2.35784
527		2.35115
526.5		2.35475
526		2.35871
525.5		2.36057
525		2.36515
524.5		2.36051
524		2.36061
523.5		2.36668
523		2.36442
522.5		2.36619
522		2.36313
521.5		2.36936
521		2.37112
520.5		2.36573
520		2.36697
519.5		2.36651
519		2.37099
518.5		2.37554
518		2.37285
517.5		2.3689
517		2.37362
516.5		2.36868
516		2.37531
515.5		2.37587
515		2.3728
514.5		2.376
514		2.37496
513.5		2.37964
513		2.37596
512.5		2.37722
512		2.38019
511.5		2.37508
511		2.38363
510.5		2.37368
510		2.37714
509.5		2.37742
509		2.37307
508.5		2.37797
508		2.37312
507.5		2.37401
507		2.3733
506.5		2.36922
506		2.36808
505.5		2.36925
505		2.36499
504.5		2.36208
504		2.36398
503.5		2.35601
503		2.35798
502.5		2.35284
502		2.35185
501.5		2.34756
501		2.34396
500.5		2.34781
500		2.34226
499.5		2.33967
499		2.33554
498.5		2.33083
498		2.3333
497.5		2.33231
497		2.32783
496.5		2.31914
496		2.3206
495.5		2.31783
495		2.31057
494.5		2.30661
494		2.30413
493.5		2.29821
493		2.29868
492.5		2.29369
492		2.28682
491.5		2.28537
491		2.27849
490.5		2.27687
490		2.28001
489.5		2.26815
489		2.26546
488.5		2.26154
488		2.25673
487.5		2.2586
487		2.24469
486.5		2.24488
486		2.24057
485.5		2.23302
485		2.23112
484.5		2.22993
484		2.22768
483.5		2.21911
483		2.21403
482.5		2.20861
482		2.2053
481.5		2.19672
481		2.19771
480.5		2.18906
480		2.18645
479.5		2.18458
479		2.17708
478.5		2.1743
478		2.16656
477.5		2.16346
477		2.15876
476.5		2.15366
476		2.14997
475.5		2.13924
475		2.13979
474.5		2.13622
474		2.12987
473.5		2.12345
473		2.1246
472.5		2.11632
472		2.11425
471.5		2.11418
471		2.09867
470.5		2.09777
470		2.09447
469.5		2.09482
469		2.09118
468.5		2.08122
468		2.08013
467.5		2.07423
467		2.06919
466.5		2.06324
466		2.06169
465.5		2.05808
465		2.05314
464.5		2.04944
464		2.04334
463.5		2.04335
463		2.03778
462.5		2.03469
462		2.02905
461.5		2.03248
461		2.02214
460.5		2.01512
460		2.01694
459.5		2.01085
459		2.00771
458.5		2.00156
458		1.99905
457.5		1.99793
457		1.98482
456.5		1.99282
456		1.98231
455.5		1.98582
455		1.98219
454.5		1.97769
454		1.97439
453.5		1.9738
453		1.9679
452.5		1.9658
452		1.96447
451.5		1.96054
451		1.95573
450.5		1.95471
450		1.94862
449.5		1.94859
