lambda		value

Calibration:
lambda:	900
Abs:	0

Data:
#
636.5		1.0108
636		1.0097
635.5		1.0098
635		1.0079
634.5		1.0085
634		1.0079
633.5		1.0085
633		1.0072
632.5		1.0069
632		1.008
631.5		1.0068
631		1.007
630.5		1.0067
630		1.0078
629.5		1.0094
629		1.0083
628.5		1.0117
628		1.0114
627.5		1.0137
627		1.0166
626.5		1.0172
626		1.0192
625.5		1.0216
625		1.0229
624.5		1.0252
624		1.0269
623.5		1.0274
623		1.0303
622.5		1.0308
622		1.0326
621.5		1.0343
621		1.0345
620.5		1.0356
620		1.0361
619.5		1.0362
619		1.0373
618.5		1.0384
618		1.0374
617.5		1.0371
617		1.038
616.5		1.0364
616		1.0351
615.5		1.0364
615		1.0359
614.5		1.035
614		1.0352
613.5		1.0358
613		1.0357
612.5		1.0362
612		1.0345
611.5		1.0358
611		1.0345
610.5		1.0352
610		1.0367
609.5		1.0355
609		1.0361
608.5		1.0353
608		1.036
607.5		1.0338
607		1.0364
606.5		1.0353
606		1.0355
605.5		1.0368
605		1.0358
604.5		1.0364
604		1.0372
603.5		1.0365
603		1.0372
602.5		1.0363
602		1.0365
601.5		1.0372
601		1.0376
600.5		1.0356
600		1.0373
599.5		1.0383
599		1.0375
598.5		1.0383
598		1.0373
597.5		1.0382
597		1.038
596.5		1.0394
596		1.0381
595.5		1.0373
595		1.0391
594.5		1.0388
594		1.0395
593.5		1.039
593		1.0388
592.5		1.039
592		1.0388
591.5		1.0398
591		1.0389
590.5		1.0382
590		1.0388
589.5		1.0413
589		1.0389
588.5		1.0393
588		1.0397
587.5		1.0399
587		1.0421
586.5		1.0388
586		1.0404
585.5		1.0396
585		1.0408
584.5		1.0397
584		1.0417
583.5		1.0414
583		1.0406
582.5		1.0428
582		1.0404
581.5		1.0413
581		1.0419
580.5		1.0418
580		1.0421
579.5		1.0418
579		1.0425
578.5		1.0424
578		1.0437
577.5		1.0414
577		1.0429
576.5		1.0429
576		1.0433
575.5		1.0438
575		1.0424
574.5		1.0433
574		1.0437
573.5		1.0445
573		1.042
572.5		1.0438
572		1.0442
571.5		1.0439
571		1.0455
570.5		1.0434
570		1.0447
569.5		1.0444
569		1.0446
568.5		1.0443
568		1.0444
567.5		1.0446
567		1.0445
566.5		1.0446
566		1.0439
565.5		1.0457
565		1.0461
564.5		1.0449
564		1.0459
563.5		1.0453
563		1.0467
562.5		1.0454
562		1.0462
561.5		1.0465
561		1.0469
560.5		1.0466
560		1.0464
559.5		1.0459
559		1.0459
558.5		1.0468
558		1.0469
557.5		1.0463
557		1.0474
556.5		1.0459
556		1.0467
555.5		1.0471
555		1.0476
554.5		1.0468
554		1.0476
553.5		1.048
553		1.0474
552.5		1.0487
552		1.0484
551.5		1.0473
551		1.0482
550.5		1.0481
550		1.0482
