lambda		value

Calibration:
lambda:	900
Abs:	0.0446

Data:
#
351.5		1.1543
351		1.1516
350.5		1.1534
350		1.1555
349.5		1.1527
349		1.1541
348.5		1.1571
348		1.1626
347.5		1.1549
347		1.1599
346.5		1.1673
346		1.1609
345.5		1.1632
345		1.1668
344.5		1.1644
344		1.1682
343.5		1.165
343		1.1661
342.5		1.1689
342		1.17
341.5		1.1719
341		1.1719
340.5		1.1701
340		1.1745
339.5		1.1765
339		1.1894
338.5		1.1825
338		1.1911
337.5		1.1916
337		1.1981
336.5		1.1942
336		1.1997
335.5		1.199
335		1.1971
334.5		1.1965
334		1.1974
333.5		1.2011
333		1.1943
332.5		1.2031
332		1.2018
331.5		1.2067
331		1.2011
330.5		1.2023
330		1.2077
329.5		1.2113
329		1.2115
328.5		1.2097
328		1.2102
327.5		1.2059
327		1.2111
326.5		1.217
326		1.2188
325.5		1.2179
325		1.2141
324.5		1.2238
324		1.2209
323.5		1.2227
323		1.2278
322.5		1.2258
322		1.23
321.5		1.23
321		1.2312
320.5		1.2298
320		1.2428
319.5		1.2363
319		1.2378
318.5		1.2389
318		1.2418
317.5		1.2374
317		1.2466
316.5		1.2503
316		1.2472
315.5		1.2531
315		1.2571
314.5		1.2502
314		1.2521
313.5		1.2533
313		1.2614
312.5		1.2579
312		1.2632
311.5		1.2782
311		1.2588
310.5		1.2596
310		1.2578
309.5		1.2634
309		1.2684
308.5		1.2733
308		1.2688
307.5		1.2705
307		1.2738
306.5		1.269
306		1.266
305.5		1.2768
305		1.2755
304.5		1.2773
304		1.2812
303.5		1.2806
303		1.2723
302.5		1.2773
302		1.2787
301.5		1.2816
301		1.2869
300.5		1.2827
300		1.2826
299.5		1.2764
299		1.2872
298.5		1.2858
298		1.2827
297.5		1.293
297		1.2858
296.5		1.2924
296		1.2855
295.5		1.2896
295		1.295
294.5		1.3036
294		1.3023
293.5		1.3
293		1.2983
292.5		1.3046
292		1.3026
291.5		1.2983
291		1.3152
290.5		1.3131
290		1.3099
289.5		1.3149
289		1.321
288.5		1.3155
288		1.3256
287.5		1.3246
287		1.3284
286.5		1.3282
286		1.3332
285.5		1.3368
285		1.3416
284.5		1.3488
284		1.3426
283.5		1.3511
283		1.3547
282.5		1.3597
282		1.3573
281.5		1.3498
281		1.3559
280.5		1.3578
280		1.3712
279.5		1.3713
279		1.3731
278.5		1.3693
278		1.3679
277.5		1.3851
277		1.3895
276.5		1.3886
276		1.3977
275.5		1.3904
275		1.3964
274.5		1.4094
274		1.4014
273.5		1.4064
273		1.4056
272.5		1.4092
272		1.4201
271.5		1.4299
271		1.4244
270.5		1.4271
270		1.4359
269.5		1.4371
269		1.4489
268.5		1.4469
268		1.4491
267.5		1.4505
267		1.4609
266.5		1.4479
266		1.4657
265.5		1.4655
265		1.4748
264.5		1.4788
264		1.4688
263.5		1.4841
263		1.4848
262.5		1.4812
262		1.4908
261.5		1.4979
261		1.4967
260.5		1.5053
260		1.513
259.5		1.5108
259		1.5095
258.5		1.5295
258		1.528
257.5		1.5391
257		1.54
256.5		1.5499
256		1.5444
255.5		1.5518
255		1.5464
254.5		1.5649
254		1.5704
253.5		1.567
253		1.594
252.5		1.5868
252		1.5908
251.5		1.5963
251		1.5807
250.5		1.5959
250		1.611
249.5		1.6066
249		1.6014
248.5		1.6223
248		1.6103
247.5		1.6468
247		1.6365
246.5		1.6486
246		1.6603
245.5		1.666
245		1.6576
244.5		1.6675
244		1.6842
243.5		1.6866
243		1.6865
242.5		1.6943
242		1.697
241.5		1.7111
241		1.7182
240.5		1.7359
240		1.7362
239.5		1.7503
239		1.746
238.5		1.7603
238		1.7633
237.5		1.7773
237		1.7804
236.5		1.8226
236		1.7963
235.5		1.8204
235		1.8316
234.5		1.8141
234		1.8527
233.5		1.8576
233		1.8873
232.5		1.863
232		1.8933
231.5		1.8985
231		1.8913
230.5		1.9229
230		1.9418
229.5		1.9314
229		1.9531
228.5		1.9519
228		1.9536
227.5		1.9382
227		1.9721
226.5		2.0228
226		2.0111
225.5		2.0252
225		2.0214
224.5		2.0458
224		2.0214
223.5		2.0657
223		2.0618
222.5		2.1152
222		2.0704
221.5		2.0889
221		2.1329
220.5		2.1416
220		2.1355
219.5		2.1631
219		2.1793
218.5		2.1558
218		2.215
217.5		2.174
217		2.1988
216.5		2.2222
216		2.258
215.5		2.2729
215		2.278
214.5		2.3365
214		2.2958
213.5		2.359
213		2.3537
212.5		2.31
212		2.397
211.5		2.3965
211		2.4427
210.5		2.3925
210		2.4073
209.5		2.4472
209		2.5163
208.5		2.4517
208		2.4912
207.5		2.6145
207		2.5153
206.5		2.5493
206		2.552
205.5		2.6507
205		2.512
204.5		2.7298
204		2.5186
203.5		2.707
203		2.8311
202.5		2.8294
202		2.7694
201.5		2.7502
201		2.9166
200.5		3.0383
200		2.6977
lambda		value

Calibration:
lambda:	0
Abs:	0

Data:
#
900		1
899.5		0.938805
899		0.992395
898.5		1.00429
898		0.947564
897.5		0.991339
897		1.02554
896.5		1.0148
896		0.994887
895.5		0.948341
895		0.936809
894.5		0.990536
894		0.935109
893.5		0.99677
893		1.00779
892.5		0.943342
892		0.99746
891.5		0.968597
891		0.96928
890.5		0.980407
890		0.957631
889.5		0.954034
889		0.973427
888.5		0.991355
888		0.989598
887.5		0.993049
887		0.987197
886.5		0.986239
886		0.992098
885.5		0.975052
885		0.942622
884.5		0.983346
884		1.00925
883.5		0.985156
883		1.01078
882.5		0.980121
882		0.970724
881.5		0.950352
881		0.973841
880.5		0.96333
880		0.991605
879.5		0.986613
879		0.988638
878.5		0.98456
878		0.976783
877.5		0.974909
877		1.00448
876.5		0.973318
876		0.987551
875.5		0.991391
875		0.982779
874.5		0.988232
874		0.981329
873.5		0.989908
873		0.983406
872.5		0.986672
872		0.96792
871.5		0.977745
871		0.995657
870.5		0.963514
870		0.978534
869.5		0.969827
869		0.974466
868.5		0.978516
868		0.977237
867.5		0.979291
867		0.976798
866.5		0.983749
866		0.968949
865.5		0.979188
865		0.990836
864.5		0.969255
864		0.977875
863.5		0.97722
863		0.977114
862.5		0.98213
862		0.97472
861.5		0.973835
861		0.990638
860.5		0.982788
860		0.972824
859.5		0.984263
859		0.971162
858.5		0.980466
858		0.981107
857.5		0.987571
857		0.97372
856.5		0.981345
856		0.972841
855.5		0.981052
855		0.981132
854.5		0.974744
854		0.973973
853.5		0.978004
853		0.979361
852.5		0.977022
852		0.973149
851.5		0.98016
