lambda		value

Calibration:
lambda:	800
Abs:	-0.0003

Data:
#
619.5		0.0761062
619		0.0763746
618.5		0.0761524
618		0.0763016
617.5		0.0762224
617		0.0765686
616.5		0.0769663
616		0.0769812
615.5		0.0770009
615		0.0772259
614.5		0.0771148
614		0.07762
613.5		0.0775788
613		0.0777642
612.5		0.0782987
612		0.0780518
611.5		0.0783292
611		0.0783052
610.5		0.0788494
610		0.0786682
609.5		0.0787194
609		0.0789365
608.5		0.0791101
608		0.0795037
607.5		0.0795192
607		0.0797068
606.5		0.0796634
606		0.08018
605.5		0.0800876
605		0.0803233
604.5		0.0804966
604		0.0806538
603.5		0.0810635
603		0.080969
602.5		0.0811735
602		0.0815511
601.5		0.081487
601		0.0820573
600.5		0.0818786
600		0.0824611
599.5		0.0823366
599		0.0822959
598.5		0.0827577
598		0.0828472
597.5		0.0834846
597		0.0835008
596.5		0.0836472
596		0.0839817
595.5		0.0835629
595		0.0842357
594.5		0.0846647
594		0.0847047
593.5		0.085123
593		0.0851294
592.5		0.0853449
592		0.0856926
591.5		0.085758
591		0.0860222
590.5		0.0863597
590		0.0865069
589.5		0.0867278
589		0.0870182
588.5		0.0874353
588		0.0876046
587.5		0.0880646
587		0.0880728
586.5		0.087979
586		0.0883011
585.5		0.0891702
585		0.0887993
584.5		0.0892679
584		0.0895997
583.5		0.089899
583		0.0905737
582.5		0.0904048
582		0.0906147
581.5		0.0908767
581		0.0910209
580.5		0.0916755
580		0.0916849
579.5		0.0922968
579		0.0923186
578.5		0.0925159
578		0.0932641
577.5		0.0932733
577		0.0935493
576.5		0.093867
576		0.0943135
575.5		0.095013
575		0.0950568
574.5		0.095113
574		0.095671
573.5		0.0956727
573		0.0968783
572.5		0.0968964
572		0.0966728
571.5		0.0973027
571		0.0976923
570.5		0.0981182
570		0.0984358
569.5		0.0987096
569		0.0991125
568.5		0.0995905
568		0.0993233
567.5		0.100712
567		0.100611
566.5		0.101234
566		0.101453
565.5		0.101476
565		0.102388
564.5		0.102804
564		0.103147
563.5		0.103252
563		0.103224
562.5		0.104415
562		0.104719
561.5		0.104805
561		0.10571
560.5		0.105836
560		0.106499
559.5		0.107527
559		0.107369
558.5		0.107996
558		0.108447
557.5		0.108584
557		0.109119
556.5		0.109609
556		0.109828
555.5		0.110415
555		0.110762
554.5		0.111612
554		0.111857
553.5		0.112408
553		0.11284
552.5		0.113292
552		0.113655
551.5		0.114384
551		0.114983
550.5		0.115372
550		0.115215
549.5		0.116426
549		0.116715
548.5		0.117211
548		0.117675
547.5		0.117793
547		0.118816
546.5		0.119434
546		0.119869
545.5		0.120947
545		0.120987
544.5		0.121607
544		0.121877
543.5		0.122307
543		0.123435
542.5		0.123416
542		0.124183
541.5		0.124326
541		0.124872
540.5		0.125485
540		0.125847
539.5		0.127214
539		0.12719
538.5		0.127845
538		0.12858
537.5		0.128715
537		0.129779
536.5		0.130044
536		0.130887
535.5		0.131122
535		0.131591
534.5		0.132184
534		0.133279
533.5		0.133365
533		0.134291
532.5		0.134615
532		0.135265
531.5		0.136184
531		0.136597
530.5		0.137479
530		0.138112
529.5		0.138508
529		0.139581
528.5		0.13979
528		0.140423
527.5		0.141443
527		0.141763
526.5		0.142603
526		0.143029
525.5		0.144015
525		0.145026
524.5		0.145399
524		0.146206
523.5		0.147204
523		0.147649
522.5		0.147989
522		0.148719
521.5		0.149512
