lambda		value

Calibration:
lambda:	800
Abs:	0.0004

Data:
#
606.5		0.622983
606		0.624185
605.5		0.624623
605		0.625584
604.5		0.627663
604		0.629075
603.5		0.628927
603		0.630234
602.5		0.630274
602		0.631149
601.5		0.633159
601		0.63493
600.5		0.633822
600		0.635419
599.5		0.636443
599		0.636698
598.5		0.638994
598		0.637669
597.5		0.641753
597		0.642885
596.5		0.642414
596		0.643752
595.5		0.643667
595		0.644699
594.5		0.647977
594		0.646928
593.5		0.648874
593		0.649636
592.5		0.650548
592		0.651769
591.5		0.65182
591		0.653016
590.5		0.654264
590		0.654725
589.5		0.657176
589		0.657439
588.5		0.657732
588		0.659919
587.5		0.661401
587		0.661151
586.5		0.660835
586		0.662576
585.5		0.664505
585		0.664221
584.5		0.66512
584		0.666183
583.5		0.666667
583		0.669345
582.5		0.670501
582		0.670048
581.5		0.671819
581		0.67252
580.5		0.673947
580		0.674648
579.5		0.675133
579		0.677285
578.5		0.676403
578		0.678354
577.5		0.679302
577		0.680305
576.5		0.68223
576		0.681779
575.5		0.684841
575		0.684865
574.5		0.68483
574		0.686235
573.5		0.686303
573		0.689931
572.5		0.68885
572		0.689788
571.5		0.690878
571		0.692197
570.5		0.693797
570		0.69388
569.5		0.695137
569		0.694987
568.5		0.696355
568		0.696955
567.5		0.698709
567		0.70025
566.5		0.700327
566		0.702721
565.5		0.700499
565		0.703782
564.5		0.705039
564		0.705498
563.5		0.706764
563		0.705025
562.5		0.709504
562		0.708633
561.5		0.7096
561		0.711581
560.5		0.710915
560		0.713462
559.5		0.716968
559		0.716343
558.5		0.716318
558		0.718708
557.5		0.718384
557		0.719704
556.5		0.721705
556		0.720357
555.5		0.722596
555		0.722584
554.5		0.724803
554		0.725163
553.5		0.725067
553		0.726906
552.5		0.726863
552		0.729538
551.5		0.729051
551		0.730061
550.5		0.732049
550		0.72981
549.5		0.733915
549		0.732039
548.5		0.734745
548		0.734284
547.5		0.735525
547		0.737381
546.5		0.737321
546		0.738872
545.5		0.740705
545		0.740868
544.5		0.740883
544		0.741658
543.5		0.741972
543		0.744713
542.5		0.743389
542		0.744693
541.5		0.745012
541		0.745107
540.5		0.746945
540		0.745879
539.5		0.749546
539		0.749069
538.5		0.750477
538		0.750859
537.5		0.750024
537		0.75277
536.5		0.752456
536		0.754913
535.5		0.753191
535		0.754214
534.5		0.755215
534		0.756674
533.5		0.757091
533		0.757316
532.5		0.758032
532		0.758929
531.5		0.760267
531		0.759208
530.5		0.762055
530		0.761356
529.5		0.761465
529		0.764538
528.5		0.763278
528		0.763944
527.5		0.765412
527		0.765176
526.5		0.766835
526		0.767238
525.5		0.767488
525		0.769495
524.5		0.769751
524		0.769209
523.5		0.771878
523		0.772381
522.5		0.771611
522		0.772533
521.5		0.77313
521		0.775045
520.5		0.773718
520		0.775176
519.5		0.774427
519		0.776
518.5		0.777407
518		0.776847
517.5		0.77819
517		0.778402
516.5		0.778285
516		0.780502
515.5		0.77997
515		0.781167
514.5		0.782094
514		0.781768
513.5		0.784037
513		0.783807
512.5		0.783007
512		0.785455
511.5		0.784788
511		0.785933
510.5		0.786123
510		0.785312
509.5		0.787433
509		0.786184
508.5		0.788605
508		0.787313
507.5		0.788436
507		0.789088
506.5		0.788049
506		0.789029
505.5		0.789009
505		0.790147
504.5		0.789459
504		0.789175
503.5		0.789816
503		0.78865
502.5		0.789152
502		0.788471
501.5		0.789341
501		0.787913
500.5		0.790672
500		0.789975
499.5		0.789326
499		0.791131
498.5		0.787513
498		0.790644
497.5		0.790696
497		0.790797
496.5		0.790069
496		0.789464
495.5		0.791339
495		0.789678
494.5		0.790114
494		0.789343
493.5		0.789556
493		0.790492
492.5		0.789183
492		0.790084
491.5		0.788908
491		0.789396
490.5		0.789624
490		0.790296
489.5		0.789469
489		0.789015
488.5		0.788967
488		0.78661
487.5		0.791001
487		0.787094
486.5		0.788847
486		0.789869
485.5		0.787392
485		0.790713
484.5		0.788139
484		0.788718
483.5		0.78677
483		0.787298
482.5		0.786966
482		0.786633
481.5		0.787029
481		0.785331
480.5		0.786636
480		0.785766
479.5		0.787099
479		0.786583
478.5		0.785909
478		0.785209
477.5		0.783219
477		0.785229
476.5		0.783965
476		0.785708
475.5		0.782397
475		0.783236
474.5		0.784032
474		0.782127
473.5		0.784166
473		0.782382
472.5		0.781567
472		0.782215
471.5		0.782172
471		0.779307
470.5		0.780935
470		0.779383
469.5		0.782042
469		0.781629
468.5		0.77843
468		0.779467
467.5		0.778763
467		0.777886
466.5		0.778966
466		0.777003
465.5		0.776347
465		0.776565
464.5		0.778453
464		0.777173
463.5		0.776802
463		0.776601
462.5		0.775971
462		0.775508
461.5		0.775904
461		0.776663
460.5		0.773526
460		0.775063
459.5		0.774815
459		0.77374
458.5		0.773152
458		0.773034
457.5		0.773552
457		0.770884
456.5		0.773683
456		0.771236
455.5		0.772232
455		0.772971
454.5		0.771547
454		0.771708
453.5		0.771634
453		0.770736
452.5		0.771582
452		0.771732
451.5		0.771265
451		0.771297
450.5		0.770977
450		0.768439
449.5		0.770361
449		0.767019
448.5		0.771014
448		0.767368
447.5		0.768325
447		0.770071
446.5		0.766435
446		0.766787
445.5		0.76712
445		0.765869
444.5		0.766268
444		0.766334
443.5		0.764971
443		0.765165
442.5		0.764873
442		0.765803
441.5		0.76421
441		0.764748
440.5		0.76446
440		0.763722
439.5		0.765622
439		0.764941
438.5		0.763602
438		0.762777
437.5		0.762078
437		0.762558
436.5		0.763549
436		0.760972
435.5		0.761913
435		0.760359
434.5		0.763353
434		0.761769
433.5		0.759417
433		0.760107
432.5		0.762431
432		0.759267
431.5		0.759698
431		0.758887
430.5		0.761998
430		0.759488
429.5		0.760156
429		0.758139
428.5		0.758012
428		0.75916
427.5		0.758149
427		0.75897
426.5		0.755408
426		0.755674
425.5		0.755851
425		0.756687
424.5		0.755914
424		0.75553
423.5		0.755599
423		0.756065
422.5		0.755735
422		0.754412
421.5		0.757632
421		0.753706
420.5		0.754742
420		0.754947
419.5		0.75571
419		0.7537
418.5		0.75423
418		0.754048
417.5		0.751078
417		0.750702
416.5		0.752197
416		0.753846
415.5		0.752084
415		0.750855
414.5		0.749365
414		0.750439
413.5		0.751161
413		0.749934
412.5		0.752084
412		0.748885
411.5		0.750307
411		0.750219
410.5		0.747817
410		0.750701
409.5		0.747491
409		0.747122
408.5		0.746514
408		0.748385
407.5		0.748995
407		0.745909
406.5		0.747362
406		0.74649
405.5		0.745132
405		0.747667
404.5		0.74715
404		0.746736
403.5		0.746348
403		0.744788
402.5		0.745764
402		0.744699
401.5		0.744871
401		0.744598
400.5		0.743608
400		0.745132
399.5		0.747565
399		0.743821
398.5		0.743035
398		0.742681
397.5		0.744456
397		0.744065
396.5		0.744194
396		0.744954
395.5		0.742768
395		0.742502
394.5		0.743956
394		0.741028
393.5		0.744801
393		0.742347
392.5		0.740553
392		0.741844
391.5		0.742719
391		0.742225
390.5		0.740413
390		0.73931
389.5		0.739004
389		0.74013
388.5		0.740665
388		0.740589
387.5		0.73952
387		0.738325
386.5		0.740084
386		0.738397
385.5		0.739956
385		0.737258
384.5		0.734998
384		0.737847
383.5		0.736704
383		0.73795
382.5		0.733215
382		0.737229
381.5		0.736696
381		0.735911
380.5		0.735153
380		0.738485
379.5		0.731152
379		0.733462
378.5		0.736069
378		0.734757
377.5		0.734696
377		0.731838
376.5		0.732204
376		0.732492
375.5		0.733228
375		0.734507
374.5		0.735095
374		0.7334
373.5		0.734499
373		0.733333
372.5		0.732839
372		0.733806
371.5		0.730827
371		0.731748
370.5		0.731916
370		0.73294
369.5		0.734726
369		0.732201
368.5		0.731572
368		0.732996
367.5		0.727857
367		0.729549
366.5		0.731943
366		0.728174
365.5		0.731357
365		0.72999
364.5		0.732552
364		0.731921
363.5		0.731181
363		0.730424
362.5		0.729621
362		0.729497
361.5		0.728457
361		0.728637
360.5		0.733301
360		0.72944
359.5		0.731475
359		0.731475
358.5		0.726985
358		0.7307
357.5		0.728348
357		0.727028
356.5		0.73219
356		0.727406
355.5		0.730935
355		0.727688
354.5		0.727376
354		0.728778
353.5		0.731448
353		0.72515
352.5		0.730482
352		0.726253
351.5		0.730916
351		0.730685
350.5		0.729258
350		0.729789
349.5		0.72841
349		0.727221
348.5		0.727923
348		0.724533
347.5		0.729249
347		0.73044
346.5		0.726018
346		0.72597
345.5		0.722545
345		0.728401
344.5		0.730248
344		0.731206
343.5		0.724218
343		0.730326
342.5		0.721253
342		0.727019
341.5		0.729868
341		0.728428
340.5		0.725462
340		0.731966
339.5		0.721839
339		0.71874
338.5		0.724872
338		0.729273
337.5		0.725924
337		0.723558
336.5		0.720543
336		0.726487
335.5		0.724076
335		0.718236
334.5		0.724638
334		0.722032
333.5		0.721735
333		0.723164
332.5		0.721704
332		0.72193
331.5		0.722128
331		0.726623
330.5		0.715608
330		0.727611
329.5		0.726664
329		0.724324
328.5		0.719761
328		0.722644
327.5		0.727315
327		0.723129
326.5		0.720178
326		0.723207
325.5		0.723357
325		0.727682
324.5		0.733282
324		0.727516
323.5		0.729546
323		0.729523
322.5		0.739081
322		0.729406
321.5		0.724558
321		0.733394
320.5		0.733187
320		0.731013
319.5		0.734404
319		0.733635
318.5		0.739985
318		0.739672
317.5		0.739832
317		0.736216
316.5		0.744549
316		0.746617
315.5		0.748201
315		0.746498
314.5		0.741748
314		0.747176
313.5		0.748997
313		0.766395
312.5		0.747303
312		0.760688
311.5		0.768385
311		0.765241
310.5		0.774408
310		0.768763
309.5		0.764199
309		0.784577
308.5		0.771975
308		0.781464
307.5		0.795205
307		0.796414
306.5		0.792586
306		0.802134
305.5		0.801239
305		0.804321
304.5		0.850146
304		0.860484
303.5		0.854784
303		0.835751
302.5		0.852602
302		0.84468
301.5		0.88234
301		0.843936
300.5		0.879356
300		0.917698
299.5		0.892574
299		0.831378
298.5		0.888808
298		0.889594
297.5		1.10433
297		0.951267
296.5		0.818719
296		1.11127
295.5		0.880252
295		0.95745
294.5		0.948291
294		0.774836
293.5		1.42786
293		0.443037
292.5		0.771696
292		1.393
291.5		1.0569
291		0.666477
290.5		0.094306
290		0.423452
289.5		0.029151
289		0.762789
288.5		0.360164
288		0.0860155
287.5		0.591193
287		1.65263
286.5		0.828764
286		0.126468
285.5		1.33394
285		0.762894
284.5		0.390168
284		0.70104
283.5		0.303222
283		1.53505
282.5		0.122982
282		1.16954
281.5		0.44462
281		-0.00991521
280.5		-3.72374
280		0.474668
279.5		0.615832
279		0.40753
278.5		0.669181
278		2.10254
277.5		1.10642
277		0.786198
276.5		0.837601
276		0.448048
275.5		0.0531039
275		-5.09162
274.5		0.348709
274		0.192846
273.5		8.30038
273		-0.999868
272.5		0.559409
272		0.928314
271.5		0.299587
271		1.27781
270.5		2.81553
270		5.80328
269.5		2.10745
269		0.116834
268.5		0.467256
268		-0.280238
267.5		0.152417
267		0.694191
266.5		0.500928
266		0.851505
265.5		0.69686
265		0.749558
264.5		0.339943
264		5.81259
263.5		0.26173
263		0.645333
262.5		1.67493
262		-5.18213
261.5		0.231737
261		0.830765
260.5		0.0290395
260		1.21157
259.5		0.534957
259		0.484749
258.5		-3.43354
258		1.26403
257.5		1.47547
257		0.116374
256.5		1.06001
256		-0.117835
255.5		0.445997
255		0.220754
254.5		0.449467
254		0.451964
253.5		-1.05251
253		0.270326
252.5		0.963087
252		0.294683
251.5		0.718853
251		-2.92821
250.5		0.862966
250		0.72915
249.5		1.29194
249		0.764794
248.5		0.44348
248		0.742436
247.5		1.02899
247		3.04905
246.5		0.0926771
246		-0.436491
245.5		0.681439
245		-0.254929
244.5		0.05462
244		-0.911144
243.5		0.527885
243		2.27442
242.5		0.389165
242		0.281402
241.5		0.57567
241		0.479872
240.5		0.0802466
240		0.803248
239.5		0.31734
239		-0.18155
238.5		2.46412
238		-0.0368037
237.5		0.417014
237		0.455904
236.5		0.76758
236		-0.178178
235.5		1.73507
235		0.607271
234.5		0.223526
234		0.799728
233.5		-16.5609
233		0.953137
232.5		0.400697
232		0.209956
231.5		0.755446
231		0.363402
230.5		0.74597
230		0.0822794
229.5		0.38148
229		1.01732
228.5		-1.048
228		1.12578
227.5		0.300434
227		1.96543
226.5		0.759142
226		0.779535
225.5		0.401066
225		0.250508
224.5		0.148014
224		0.338629
223.5		-0.75151
223		0.393096
222.5		0.602148
222		0.301822
221.5		-1.14224
221		0.396335
220.5		0.168105
220		2.24943
219.5		0.345741
219		-0.305916
218.5		0.0308416
218		-0.0764984
217.5		0.881878
217		1.30985
216.5		0.299575
216		0.670721
215.5		0.0857652
215		0.101278
214.5		1.3383
214		0.728181
213.5		2.21367
213		-0.292764
212.5		1.83062
212		0.863668
211.5		-0.144078
211		0.300301
210.5		0.145289
210		-1.6274
209.5		0.271949
209		2.1073
208.5		0.237745
208		0.256993
207.5		0.0941855
207		2.31433
206.5		0.266804
206		-0.265646
205.5		0.63214
205		0.469986
204.5		-1.02632
204		-1.45766
203.5		0.118099
203		0.0907746
202.5		0.248252
202		11.431
201.5		-0.129102
201		0.384281
200.5		0.306917
200		1.55597
