lambda		value

Calibration:
lambda:	800
Abs:	-0.0002

Data:
#
349		0.9402
348.5		0.9349
348		0.9396
347.5		0.9398
347		0.9403
346.5		0.9409
346		0.9423
345.5		0.9402
345		0.9461
344.5		0.9399
344		0.9412
343.5		0.9467
343		0.94
342.5		0.9414
342		0.9447
341.5		0.9453
341		0.9493
340.5		0.9474
340		0.9575
339.5		0.9557
339		0.9597
338.5		0.9606
338		0.9522
337.5		0.9602
337		0.9561
336.5		0.9595
336		0.9646
335.5		0.962
335		0.9638
334.5		0.9667
334		0.9673
333.5		0.9643
333		0.9616
332.5		0.9671
332		0.9685
331.5		0.9714
331		0.9686
330.5		0.9709
330		0.9719
329.5		0.9758
329		0.9766
328.5		0.9789
328		0.9763
327.5		0.9773
327		0.9735
326.5		0.9781
326		0.9738
325.5		0.9775
325		0.9745
324.5		0.9788
324		0.9825
323.5		0.98
323		0.9841
322.5		0.9843
322		0.9876
321.5		0.9836
321		0.9868
320.5		0.9886
320		0.9903
319.5		0.9884
319		0.9869
318.5		0.9902
318		0.9898
317.5		0.9887
317		0.9937
316.5		0.9951
316		0.989
315.5		0.9929
315		0.9992
314.5		1.0023
314		0.9943
313.5		0.9954
313		0.9972
312.5		0.998
312		0.994
311.5		0.9939
311		1.0067
310.5		1.0022
310		1.0031
309.5		1.0059
309		1.0047
308.5		1.0088
308		1.0031
307.5		0.9986
307		1.0032
306.5		1.0087
306		1.0034
305.5		1.0102
305		1.0099
304.5		1.0068
304		1.0114
303.5		1.0142
303		1.014
302.5		1.01
302		1.0115
301.5		1.0069
301		1.0114
300.5		1.0139
300		1.0051
299.5		1.0081
299		1.0083
298.5		1.0128
298		1.0144
297.5		1.011
297		1.0107
296.5		1.0125
296		1.0155
295.5		1.0104
295		1.0089
294.5		1.0108
294		1.0131
293.5		1.0135
293		1.0152
292.5		1.017
292		1.0167
291.5		1.0154
291		1.0174
290.5		1.0196
290		1.0194
289.5		1.0219
289		1.0177
288.5		1.0182
288		1.0191
287.5		1.0218
287		1.023
286.5		1.0264
286		1.0235
285.5		1.0242
285		1.0271
284.5		1.0297
284		1.0241
283.5		1.0313
283		1.0225
282.5		1.0257
282		1.0343
281.5		1.0339
281		1.0264
280.5		1.0314
280		1.0331
279.5		1.029
279		1.0343
278.5		1.0339
278		1.0423
277.5		1.0409
277		1.0433
276.5		1.0463
276		1.0425
275.5		1.0404
275		1.0389
274.5		1.047
274		1.0411
273.5		1.0537
273		1.0517
272.5		1.0517
272		1.0498
271.5		1.0535
271		1.0586
270.5		1.0636
270		1.0571
269.5		1.067
269		1.0597
268.5		1.0665
268		1.0683
267.5		1.0678
267		1.0658
266.5		1.0779
266		1.071
265.5		1.0784
265		1.079
264.5		1.0837
264		1.0887
263.5		1.0914
263		1.0895
262.5		1.0989
262		1.0835
261.5		1.0949
261		1.1066
260.5		1.1067
260		1.1029
259.5		1.1105
259		1.1178
258.5		1.1121
258		1.114
257.5		1.1216
257		1.1198
256.5		1.114
256		1.1269
255.5		1.1299
255		1.1318
254.5		1.1275
254		1.1423
253.5		1.1269
253		1.1388
252.5		1.1456
252		1.1418
251.5		1.1527
251		1.1479
250.5		1.1468
250		1.1581
249.5		1.1543
249		1.1526
248.5		1.1588
248		1.1697
247.5		1.1612
247		1.1746
246.5		1.1555
246		1.1624
245.5		1.1655
245		1.164
244.5		1.1683
244		1.1656
243.5		1.1723
243		1.1733
242.5		1.1699
242		1.1737
241.5		1.1874
241		1.1731
240.5		1.1589
240		1.1829
239.5		1.1702
239		1.1698
238.5		1.1807
238		1.1567
237.5		1.1646
237		1.1539
236.5		1.1805
236		1.1742
235.5		1.143
235		1.1738
234.5		1.1483
234		1.1555
233.5		1.1188
233		1.0536
232.5		1.0741
232		1.0453
231.5		1.0462
231		0.974
230.5		0.913
230		0.9561
229.5		0.8984
229		0.8207
228.5		0.791
228		0.7469
227.5		0.656
227		0.6019
226.5		0.5914
226		0.4954
225.5		0.4432
225		0.4506
224.5		0.4044
224		0.3325
223.5		0.3378
223		0.2487
222.5		0.214
222		0.2185
221.5		0.1965
221		0.1586
220.5		0.1472
220		0.1263
219.5		0.0727
219		0.112
218.5		0.1424
218		0.0627
217.5		0.0521
217		0.0174
216.5		0.1006
216		0.1665
215.5		0.0716
215		0.1271
214.5		0.0618
214		-0.0083
213.5		0.1041
213		0.152
212.5		0.0861
212		0.0999
211.5		0.0221
211		0.1132
210.5		0.0202
210		0.1538
209.5		0.074
209		0.1188
208.5		-0.0397
208		0.4027
207.5		-0.2073
207		0.3518
206.5		0.0813
206		0.1153
205.5		0.0842
205		0.2622
204.5		0.2287
204		0.3167
203.5		0.2953
203		0.2162
202.5		0.134
202		0.7593
201.5		0.0567
201		-0.0228
200.5		-0.5583
200		0.2426
lambda		value

Calibration:
lambda:	0
Abs:	0

Data:
#
900		0.766077
899.5		0.763179
899		0.763216
898.5		0.755169
898		0.76142
897.5		0.739945
897		0.78661
896.5		0.777732
896		0.76785
895.5		0.748281
895		0.73613
894.5		0.758011
894		0.732914
893.5		0.793259
893		0.778906
892.5		0.735401
892		0.755686
891.5		0.731605
891		0.758624
890.5		0.768145
890		0.741076
889.5		0.748493
889		0.753662
888.5		0.780493
888		0.741116
887.5		0.775855
887		0.739092
886.5		0.752729
886		0.778593
885.5		0.737705
885		0.743363
884.5		0.755267
884		0.78031
883.5		0.752772
883		0.761724
882.5		0.754191
882		0.765011
881.5		0.740334
881		0.755279
880.5		0.765073
880		0.768037
879.5		0.763417
879		0.762624
878.5		0.764198
878		0.762043
877.5		0.757243
877		0.768314
876.5		0.761459
876		0.763603
875.5		0.762634
875		0.759846
874.5		0.761871
874		0.759798
873.5		0.765064
873		0.755603
872.5		0.755228
872		0.75443
871.5		0.749473
871		0.769067
870.5		0.747541
870		0.754877
869.5		0.755562
869		0.760124
868.5		0.752478
868		0.752944
867.5		0.744853
867		0.76141
866.5		0.756887
866		0.75473
865.5		0.750575
